,Title,Ingredients,Photo
642,Cookbook:Shitha,"['2 tablespoons red chile powder (or fresh red chilies, blended)', '2 medium tomatoes , chopped', '2 cloves garlic , minced', '1 tablespoon vegetable oil', 'Salt to taste', '1 tablespoon lemon juice or vinegar (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Chtitha2.jpg?width=1000
643,Cookbook:Shoofly Pie,"['Bottom pie crust', 'Butter , cold and cubed', 'All-purpose flour', 'Brown sugar , preferably dark', 'Ground cinnamon', 'Ground nutmeg', 'Boiling water', 'Light unsulphured molasses', 'Baking soda']",https://en.wikibooks.org/wiki/Special:FilePath/Shoofly-pie-lancaster-county.jpg?width=1000
644,"Cookbook:Shopska Salata (Tomato, Cucumber, and Bell Pepper Salad)","['4 tomatoes', '2 cucumbers', '2 roasted peppers or fresh green bell peppers', '2 spoonfuls chopped parsley', '2 spoonfuls chopped red onion or green onion', '½ pound (225 g ) white cheese ( feta ; optional)', 'Some olives (optional)', 'salt , vinegar , oil to taste']",
645,Cookbook:Shortbread,"['380 g (1 ½ cup / 13 ½ oz ) all-purpose flour', '¼ tsp salt', '220 g (1 cup / 8 oz) butter', '110 g (½ cup / 4 oz) white granulated sugar']",https://en.wikibooks.org/wiki/Special:FilePath/Shortbread_fingers.jpg?width=1000
646,Cookbook:Silog,"['1 serving of fried rice', '1 fried chicken egg (sunny side-up or beaten)', 'Add-ons of your choice, such as: 2 hot dogs 1 can of corned beef 1 longganisa sausage Sliced cucumber and tomato', '2 hot dogs', '1 can of corned beef', '1 longganisa sausage', 'Sliced cucumber and tomato', '2 hot dogs', '1 can of corned beef', '1 longganisa sausage', 'Sliced cucumber and tomato']",https://en.wikibooks.org/wiki/Special:FilePath/Tapsilog_in_saudi_arabia.jpg?width=1000
647,Cookbook:Simple Spaghetti,"['2.25 L (10 cups ) water', '8 oz (224 g ) spaghetti', '2.5 cups (24 oz) pasta sauce (optional but recommended)', 'Salt (optional but recommended)', 'Vegetable oil (optional but recommended)']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghetti_served_with_meat_sauce.jpg?width=1000
648,Cookbook:Simple Tarragon Quiche,"['5 eggs', '1 ⅓ cup (320 ml ) cream (approximately 30% fat )', '1 teaspoon chopped fresh tarragon', '1 dash ground nutmeg', '¼ teaspoon salt', '⅛ teaspoon ground pepper', '1 prepared frozen pie crust', '¾ cup (180 ml ) freshly- grated Swiss cheese']",https://en.wikibooks.org/wiki/Special:FilePath/Quiche_Lorraine.jpg?width=1000
649,Cookbook:Sinasir (Nigerian Rice Pancake),"['3 cups uncooked short-grain rice', 'Water', '1 tablespoon yeast', '¾ cup sugar', '2 onions , chopped', '1 teaspoon salt', '1 teaspoon baking powder (optional)', '2 tablespoons vegetable oil']",https://en.wikibooks.org/wiki/Special:FilePath/Rice_Sinasir.jpg?width=1000
650,Cookbook:Sinigang (Philippine Sour Soup),"['Sampaloc ( tamarind ) fruits or ready-to-use tamarind paste', '1 onion , chopped', '4–6 tomatoes , quartered', '½–1 kg pork belly , cubed', '250 g taro root, diced or sliced into chunks', '3–4 horseradish , sliced', '200 g string beans , cut in 1-inch pieces', '1–3 onions, quartered', '250 g kangkung (water spinach) leaves or other leafy yet crunchy vegetable even when cooked.', '5 Tbsp fish sauce', 'Salt', 'Pepper', 'MSG (optional)', '3 green chiles (e.g. serrano or any other fragrant and mild variety)']",https://en.wikibooks.org/wiki/Special:FilePath/Sinigang_na_Baboy_DSCF4234.jpg?width=1000
651,Cookbook:Sizzling Sisig (Filipino Pork Sauté),"['1½ kilo pork head', '¼ cup grilled liver , diced', ""½ kilo of pig's heart, grilled and minced"", ""½ kilo of pig's lungs, grilled and minced"", ""½ kilo of pig's intestines, grilled and minced"", '2 small onions , minced', '2 pieces red pepper , minced', '1 head garlic , minced', '6 pieces hot chile pepper , minced', '2 tbsp oil from the pork fat', '1 cup vinegar (sukang iloko would be good)', '1½ tbsp liquid seasoning', '1 tsp black pepper', '1 tsp brown sugar', '1 cup beef stock']",https://en.wikibooks.org/wiki/Special:FilePath/Authentic_Kapampangan_Sisig.jpg?width=1000
652,Cookbook:Smokey Millet Super Grain Bowl With Crispy Tofu,"['2 cups cooked millet', '1 cup walnuts , lightly toasted and finely chopped', '5 tbsp extra-virgin olive oil , divided', '4 ears of corn , off the cob', '1 bunch scallions , thinly sliced', '1 package riced cauliflower', '1½ tsp salt , divided', '2 packages gluten-free baked tofu , teriyaki flavor, diced into ¼-inch squares (optional)', '1–2 tsp chipotle pepper in adobo sauce , chopped', '1½ tsp salt', '¼ tsp black pepper', '1 bunch radishes , thinly sliced', '1 bunch fresh chives , thinly sliced']",https://en.wikibooks.org/wiki/Special:FilePath/Smokey_Millet_Super_Grain_Bowl_With_Crispy_Tofu.jpg?width=1000
653,Cookbook:Snails with Garlic Butter (Escargots à la Bourguignonne),"['24 canned snails', '½ lb butter , softened', '1 tbsp minced shallots', '1 tsp grated or minced garlic', '1½ tbsp fresh chopped parsley', 'Salt to taste', 'Pepper , to taste', '24 snail shells, with snail serving dishes, and snail tongs OR 4 glazed indented earthenware snail serving dishes OR 24 small mushroom caps, trimmed and de-gilled']",https://en.wikibooks.org/wiki/Special:FilePath/Escargotbordeaux.jpg?width=1000
654,Cookbook:Snickerdoodles IV,"['344 g (2 ¾ cups or 24 oz ) all-purpose flour', '¼ tsp salt', '1 tsp baking soda', '2 tsp cream of tartar', '300 g (1½ cups or 9 oz) superfine sugar', '110 g (½ cup or 4 oz) butter', '100 g (½ cup or 4 oz) shortening', '2 eggs', '1 tsp vanilla extract', '3 tbsp sugar', '1½ tsp cinnamon']",https://en.wikibooks.org/wiki/Special:FilePath/Snickerdoodles.jpg?width=1000
655,Cookbook:Socca (Italian Chickpea Flatbread),"['300 g (2 cups ) chickpea flour', '500 ml (2 cups) water', '2 tbsp olive oil', '1 tsp salt', 'Black pepper to taste; 2–3 decent grinds of a grinder should do']",https://en.wikibooks.org/wiki/Special:FilePath/Socca.jpg?width=1000
656,Cookbook:Soft Boiled Eggs,"['2–3 large eggs , depending on appetite', 'Salt (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Jajka_na_mi%C4%99kko-01.jpg?width=1000
657,Cookbook:Soft Sugar Cookies,"['3 eggs', '1 cup (230 g ) shortening or butter', 'Vanilla , to taste', '1 cup (200 g) white granulated sugar', '1 pinch of salt', '2 tsp (10 g) baking powder', '2–3 cups (250–375 g ) flour']",https://en.wikibooks.org/wiki/Special:FilePath/Grannie_Gilbert%27s_Sugar_Cookies.jpg?width=1000
658,Cookbook:Sour Mashed Sweet Potato,"['500 g sweet potato or other vegetables', '2 cm (1 inch ) piece of ginger', '1 tsp non-iodised salt', '½ tsp kefir or 1 tsp yoghurt']",https://en.wikibooks.org/wiki/Special:FilePath/Sweet_potato_mash_ferment.jpg?width=1000
659,Cookbook:South Indian Millet Swallow (Mudde),"['2 ½ cups ragi (finger millet ) flour', '5 cups water', 'Ghee']",https://en.wikibooks.org/wiki/Special:FilePath/Ragi_Muddde.jpg?width=1000
660,Cookbook:Soy Milk I,"['125 g dried soybeans', 'About 3.5 L water']",https://en.wikibooks.org/wiki/Special:FilePath/Soy_milk_%282%29.jpg?width=1000
661,Cookbook:Spaetzle,"['500 g flour', '5 eggs', '150–200 ml water', 'Salt']",
662,Cookbook:Spaghetti Aglio e Olio,"['100–150 g spaghetti', '1–2 cloves of garlic', 'Olive oil', 'Black pepper', 'Italian parsley , chopped']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghetti_aglio_olio_e_peperoncino_by_matsuyuki_retouched.jpg?width=1000
663,Cookbook:Spaghetti alla Carbonara,"['450 g (1 pound ) spaghetti', '225–500 g (½–1 pound) guanciale or pancetta', '5 egg yolks', '178 ml (¾ cup ) grated Pecorino Romano cheese', '178 ml (¾ cup) grated Parmigiano-Reggiano cheese', '3–4 tablespoons extra-virgin olive oil', '½ tablespoon freshly-ground pepper', 'Salt']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghetti_alla_Carbonara_%28Madrid%29.JPG?width=1000
664,Cookbook:Spaghetti alla Puttanesca,"['600 grams (21 ounces ) uncooked spaghetti', '4 tablespoons extra-virgin olive oil', '115 grams (4 ounces) unsalted anchovy fillets, crushed into a paste (omit anchovies for Neapolitan version)', '5 cloves of garlic , finely chopped', '200 grams (7 ounces) black olives , pitted and chopped', '2 tablespoons salted capers , washed well and coarsely chopped', '1–3 small dried chile peppers , chopped (optional)', '900 grams (roughly 2 pounds ) plum tomatoes , peeled and puréed', '2 tablespoons chopped parsley', 'Salt to taste']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghettiniphoto.jpg?width=1000
665,Cookbook:Spaghetti and Meatballs,"['3 tbsp salt', '1 ½ gallons (5.76 liters ) water', '1 pound (454 g ) dry spaghetti', '2 pounds (907 g) ground chuck', '2 pounds (907 g) ground pork shoulder', '12 oz (340 g) seasoned bread crumbs', '1 cup (240 ml ) grated Parmesan cheese or Romano cheese', '¾ cup (180 ml) fresh parsley , minced', '4 eggs', '1 ½ tbsp finely- minced garlic', '½ tsp garlic powder', '½ tsp onion powder', '½ tsp black pepper', '½ tsp salt', 'Olive oil', '3 garlic cloves', '½ tsp crushed red pepper flakes', '4 cloves garlic, crushed or chopped', '1 small onion , finely chopped', '1 cup (240 ml ) beef stock', '28 oz (794 g ) crushed tomatoes', '1 handful chopped flat-leaf parsley', '10 leaves fresh basil , torn or thinly sliced']",https://en.wikibooks.org/wiki/Special:FilePath/SpaghettiandMeatballs.jpg?width=1000
666,Cookbook:Spaghetti with Bolognese Meat Sauce,"['¼ lb (125 g ) ham or bacon , cut into cubes', '1 lb (450 g) beef lean or medium ground', '1 tablespoon (15 ml ) olive oil', '1 cup (225 ml) coarsely chopped onion', '¼ cup (50 ml) coarsely chopped celery', '¼ cup (50 ml) coarsely chopped carrot', '¼ cup (50 ml) coarsely chopped fennel bulb, if available', '¼ cup (50 ml) butter', '1 cup (225 ml) canned plum tomato', '½ cup (125 ml) red wine', '2 cups (500 ml) beef stock (preferably fresh, but canned beef stock will do)', '¼ cup (50 ml) tomato paste', '1 strip of lemon rind', '1 bay leaf', '1 lb (450 g) spaghetti pasta, preferably made from durum wheat', '1 cup Parmesan cheese for garnish, preferably freshly grated Reggiano Parmesan', 'Salt to taste', 'Fresh ground pepper to taste']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghetti_Bolognese.jpg?width=1000
667,Cookbook:Spaghetti with Clams,"['4 liters (1 gallon ) water', 'Salt , to taste', '450 g (1 lb ) dry spaghetti', 'Olive oil', '20 g (¾ oz ) garlic , minced', '1 kg (2 lb) live clams', '225 g (8 oz) diced plum tomatoes (see notes)', '225 g (8 oz) canned, shelled clams, thoroughly rinsed (optional)', '120 ml (4 oz) bottled clam broth (optional)', '1 handful of parsley , minced', 'Peperoncino or, less commonly, black pepper to taste']",https://en.wikibooks.org/wiki/Special:FilePath/Spaghetti_vongole_2.jpg?width=1000
668,Cookbook:Spanakopita,"['900 g (2 lbs ) fresh spinach or 580 g (20 oz) frozen, thawed, and drained spinach', '1 large onion , finely chopped', '¼ cup extra-virgin olive oil', '1 cup chopped scallions', '½ cup minced fresh parsley', '1 tbsp minced fresh dill', '¼ tsp freshly ground nutmeg', '1 tbsp lemon juice', '¾ cup crumbled feta cheese', '¾ cup small curd cottage cheese', '¼ cup freshly grated parmesan cheese', '4 eggs , beaten', '12–20 sheets phyllo pastry', '⅔ cup clarified butter', '¼ tsp freshly-ground black pepper', '½ tsp salt (or to taste)']",https://en.wikibooks.org/wiki/Special:FilePath/Spanokopita_cropped.jpg?width=1000
669,Cookbook:Spanish Omelet,"['1 lb (450 g ) waxy potatoes', '1 large white/Spanish onion (optional)', 'About 1 liter oil ( olive oil preferred)', '6 eggs', '1 pinch salt']",https://en.wikibooks.org/wiki/Special:FilePath/Tortilla_patatas.jpg?width=1000
670,Cookbook:Spanish Potato Omelette,"['8 eggs', '1 kg potatoes', '1 onion', '500 ml olive oil', '1 pinch salt']",https://en.wikibooks.org/wiki/Special:FilePath/Tortilla_patatas.jpg?width=1000
671,Cookbook:Speculaas (Dutch Spiced Cookies),"['110 g butter', '90 g light brown sugar', '1 g table salt', '3 teaspoons speculaas spices', '100 g flour', '100 g self-raising flour', '1 egg , beaten']",https://en.wikibooks.org/wiki/Special:FilePath/Speculaas_biscuit_in_windmill_design.jpg?width=1000
672,Cookbook:Spelt Burger,"['Spelt', 'Leek', 'Oat flakes', 'Onions', 'Cumin', 'Chillies', 'Pepper']",https://en.wikibooks.org/wiki/Special:FilePath/Veggie-Burger.JPG?width=1000
673,Cookbook:Spinach Fritters,"['1 cup Greek yogurt', '1 cup wheat flour', '3 handfuls of spinach and rocket leaves', '3 eggs', '1 teaspoon baking powder', '1 teaspoon minced garlic', '1 tablespoon olive oil', 'Salt to taste', 'Ground black pepper to taste']",https://en.wikibooks.org/wiki/Special:FilePath/Actual_spinach_fritters.jpg?width=1000
674,Cookbook:Springerle,"['4.5 eggs', '1 pound (3.5 cups ) powdered sugar , sifted', '1 pound (3–4 cups) flour', '1 tsp baking powder', 'Anise seeds , crushed']",https://en.wikibooks.org/wiki/Special:FilePath/Springerle_with_typical_foot_swabian_Fuessle.jpg?width=1000
675,Cookbook:Spritzgeback (German Spritz Butter Cookies),"['1 cup butter', ""⅔ cup confectioners' sugar"", '1 egg', '1 egg yolk', '1 tsp almond , vanilla , or lemon extract', '2 ¼ cups unbleached unsifted flour', '¼ tsp salt', '½ tsp baking powder']",https://en.wikibooks.org/wiki/Special:FilePath/Spritz_with_no_coloring.JPG?width=1000
676,Cookbook:Stargazy Pie,"['As many fresh Herrings, Pilchards or Mackerel to fill your pie dish', 'Sufficient pastry to cover your dish', 'Fresh chopped parsley', 'Salt', 'Pepper', 'Up to 6 eggs or ½ pint (300 ml ) of cream or top-of-the-milk', 'Fine breadcrumbs', 'Fat bacon rashers (green or smoked to your preference)', '2 tbsp tarragon vinegar', 'Butter']",https://en.wikibooks.org/wiki/Special:FilePath/Stargazy_pie_prebake.jpg?width=1000
677,Cookbook:Steak and Ale Pie,"['900 g (2 lb ) good beef stewing steak, at room temperature', 'Vegetable oil', '1 medium onion , peeled and diced', '1 tbsp (15 ml ) plain flour', '1 tbsp (15 ml) Worcestershire sauce', '1 handful fresh thyme , marjoram and chopped parsley', '1 tsp (5 ml ) English mustard', '1 bay leaf', 'Salt', 'Cracked black pepper', '150 ml (5.1 US oz ) beef stock', '125 ml (4.2 US oz) ale', '450 g (1 lb) puff pastry']",https://en.wikibooks.org/wiki/Special:FilePath/Making_Steak_and_Ale_pies_for_the_weekend_events_%287318950220%29.jpg?width=1000
678,Cookbook:Steak and Kidney Pudding,"['900 g (2 lb ) rump steak', '2 kidneys', 'Salt', 'Black pepper', 'Suet-crust']",https://en.wikibooks.org/wiki/Special:FilePath/SteakKidneyPudding.jpg?width=1000
679,Cookbook:Steak and Wine Pie,"['3 tbsp butter or margarine , cut into small cubes', '5 tbsp all-purpose flour', '1 handful dry Italian seasoning', 'Salt to taste', '¼ cup olive oil', '¼ cup red wine or lemon juice', '¼ cup soy sauce', '1 lb beef chuck rib', '½ tbsp butter or margarine', '1 bay leaf', 'Thyme (fresh or dried) to taste', 'Basil (preferably dried) to taste', '½ stalk celery , sliced ⅛ inch thick', '⅓ whole carrot , sliced ⅛ inch thick, then cut into semicircles', '½ small onion , diced', '⅞ cup red wine', '1 tbsp Worcestershire sauce', '1 tbsp gravy granules', '1 tbsp tomato ketchup', 'Salt', 'Pepper']",https://en.wikibooks.org/wiki/Special:FilePath/Steak_and_Wine_Pie_by_Jarrod_Baniqued.jpg?width=1000
680,Cookbook:Steamed Basmati Rice,"['400 g white basmati rice', '600 ml water', '1 tbsp butter (optional)', '1–3 tsp salt', '2 tsp lemon juice', 'Saffron (optional)']",
681,Cookbook:Steamed Rice,"['1 cup (250 ml or 8.5 fl oz) dry rice', '2 cups water', '¼ teaspoon salt (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Meshi_001.jpg?width=1000
682,Cookbook:Steamed Tuna Bao Buns,"['All-purpose flour', 'Rice flour', 'Tapioca starch (or potato starch )', '½ packet dry active yeast', '1 tbsp honey', 'Milk , warm (~100°F)', 'Vegetable oil', 'Salt', 'White granulated sugar', 'Lukewarm water (~100°F)', 'Canned tuna', 'Canned pineapple in juice, cut into small pieces', '1 tbsp canned pineapple juice', 'Barbecue sauce (your choice)', 'Seasoning powder (hot paprika , salt , pepper , garlic powder , ground ginger , ground star anise )', '1 pinch Vegeta seasoning (optional, has MSG )', '1 tsp spicy mustard', 'Shelled whole peanuts']",https://en.wikibooks.org/wiki/Special:FilePath/Steamed_Buns_%284650154698%29.jpg?width=1000
683,Cookbook:Stir Fried Seafood with Noodles,"['1 pack (500 g ) Hong Kong-style egg noodles , rehydrated and boiled if needed', '2 tbsp oil', '2 cloves garlic , crushed', '5 fishballs , cut into 1 cm pieces', '200 g shrimp , shells removed', '100 g cabbage , cut into bite-sized pieces', '2 scallions , cut into 1 cm pieces', '150 g bean sprouts , rinsed in hot water', '2 tbsp light soy sauce', '1 tbsp salt', '1 tbsp sugar', '1 tbsp pepper', '2 tbsp fried onion']",https://en.wikibooks.org/wiki/Special:FilePath/HK_style_pan-fried_noodles_2.JPG?width=1000
684,Cookbook:Stracciatella I,"['4 cups chicken broth', '2 large eggs', '½ cup shredded parmesan cheese', '~¼ cup fresh chopped parsley', '~1 tsp black pepper to taste', '~½ tsp nutmeg (optional)', 'Semolina (optional)', 'Red chile flakes , or chile powder (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Straciatella_-_bowl.JPG?width=1000
685,Cookbook:Strawberry and Yogurt Eton Mess,"['4 medium-sized meringues', '280 ml (1 ⅕ cup or 9 ½ fl oz ) double cream', '50 g icing sugar', '10 ml (1 tbsp ) vanilla essence', '150 ml (⅗ cup or 5 fl oz) Greek yoghurt', '500 g (2 ⅕ cups or 1 lb 2 oz ) strawberries']",https://en.wikibooks.org/wiki/Special:FilePath/Etonmess.jpg?width=1000
686,Cookbook:Strawberry Daiquiri,"['Strawberry juice, for rim', 'Sugar , for rim', '1 oz light rum', '½ oz strawberry schnapps', '1 oz lime juice', '2 tsp powdered sugar', '2 oz fresh or frozen strawberries', 'Crushed ice', 'Whipped cream , for garnish', 'Fresh strawberry, for garnish']",https://en.wikibooks.org/wiki/Special:FilePath/Strawberry_daiquiri_%288324605355%29.jpg?width=1000
687,Cookbook:Strawberry Milkshake,"['Vanilla ice cream', 'Milk', 'Whipped cream or whipped topping', 'Frozen sliced sweetened strawberries']",https://en.wikibooks.org/wiki/Special:FilePath/Milkshake_beverage_strawberry_drink-1021027.jpg?width=1000
